unique_id,prey_1,prey_2,prey_3,prey_4,prey_5,prey_6,prey_7,prey_8,prey_9,prey_10,prey_11,prey_12,prey_13,prey_14,prey_15,prey_16,prey_17,prey_18,prey_19,prey_20,prey_21,prey_22,prey_23,prey_24,prey_25,prey_26,prey_27,prey_28,prey_29,prey_30,prey_31,prey_32,prey_33,prey_34,prey_35,prey_36,prey_37,prey_38,prey_39,prey_40,prey_41,prey_42,prey_43,prey_44,prey_45,prey_46,prey_47,prey_48,prey_49,prey_50,prey_51,prey_52,prey_53,prey_54,prey_55,prey_56,prey_57,prey_58,prey_59,prey_60
F1028,0.93,0.91,0.29,0.31,0.37,0,0.12,0.26,0.38,0,0.2,0.06,0.58,0.76,0.86,0.2,0.8,0,0.87,0.93,0,0,0.18,0,0.48,0,0.62,0,0,0.31,0.55,0,0.89,0.23,0.69,0.41,0.52,0.5,0.22,0.53,0.15,0.76,0,0.98,0.31,0.61,0.7,0,0,0.29,0,0.64,0.27,0.67,0,0,0.59,0.65,0.54,0
F1029,0.77,0.28,0.43,0.96,0,0.17,0.48,0.1,0.99,0,0.46,0.09,0.36,0.35,0.71,0.4,0,0,0.74,0.41,0.55,0.5,0.91,0.97,0.05,0.21,0.37,0.92,0.1,0,0.46,0,0.43,0,0.64,0,0,0,0.26,0.82,0.41,0.75,0.98,0,0,0.29,0.68,0.53,0.18,0,0.35,0.42,0.66,0,0.38,0,0.6,0,0.68,0.68
F1030,0.86,0.73,0.45,0.82,0,0,0.46,0,0.65,0.97,0,0.37,0,0,0,0.39,0.49,0,0,0,0.7,0.54,0.38,0.8,0.13,0,0.77,0.18,0.75,0.47,0,0.56,0.03,0,0,0.45,0,0.6,0.52,0.47,0.04,0.09,0.18,0.74,0.49,0,0.31,0.52,0.47,0,0,0.85,0,0,0.6,0.36,0.74,0.71,0.09,0.45
F1031,0,0.3,0.13,0.56,0.23,0,0.54,0.25,0.7,0.49,0.25,0,0.27,0,0,0.71,0.27,0.75,0,0.71,0.24,0.28,0.01,0,0.46,0,0.55,0.64,0.56,0,0,0.04,0,0,0.45,0.53,0,0.63,0.49,0,0,0,0.75,0.96,0,0.87,0,0.27,0.47,0.74,0.07,0.15,0.94,0.91,0,0,0,0.21,0.38,0.16
F1032,0.93,0.65,0.06,0,0.8,0.62,0.76,0.53,0,0.27,0.32,0.6,0.64,0,0.15,0,0.47,0.15,0.44,0.03,0.53,0,0.89,0,0.18,0,0.46,0,0.66,0,0.15,0.32,0,0.9,0.36,0.77,0,1,0.32,0,0.05,0,0.96,0.75,0.26,0.92,0.2,0,0.23,0.57,0,0.74,0.26,0,0,0.89,0.93,0.24,0.62,0
F1033,0.53,0.16,0,1,0.25,0.81,0.58,0.67,0,0,0.48,0.67,0,0.23,0.39,0.29,0.09,0.94,0.25,0,0.23,0,0.5,0.97,0,0.4,0,0.96,0,0.7,0,0.02,0.35,0,0,0.16,0,0,0,0.7,0,0,0.1,0.21,0.07,0.55,0.6,0.98,0.87,0.18,0.05,0.67,0,0.16,0.93,0.76,0,0,0.14,0.21
F1034,0,0.85,0,0,0,0.1,0.64,0,0,0.67,0.34,0.94,0.46,0.76,0,0.07,0.85,0,0.07,0.69,0.21,0.1,0.7,0.96,0,0,0.58,0.94,0.94,0,0.31,0,0,0,0,0.2,0.28,0.8,0,0,0,0.44,0,0.86,0.02,0,0.61,0.45,0,0.95,0,0,0.88,0.14,0,0.4,0.74,0.84,0.45,0.87
F1035,0.34,0.13,0,0.46,0.22,0.56,0.59,0.59,0,0,0.26,0.73,0.55,0.04,0.96,0.92,0.16,0,0,0.55,0.37,0.25,0.7,0,0.69,0,0.33,0.3,0.65,0.13,0.8,0,0.2,0.39,0.59,0.43,0,0.58,0.24,0.69,0.65,0,0,0.9,0.29,0.04,0,0.5,0.91,0.2,0,0,0,0.96,0,0.71,0,0,0.83,0.38
F1036,0,0.15,0.95,0,0,0.22,0,0.04,0.49,0.4,0,0,0.2,0,0.14,0.39,0,0,0.65,0.88,0.23,0.03,0.91,0.36,0.67,0.61,0.46,0.48,0.76,0.66,1,0,0.22,0.21,0.39,0.29,0.57,0,0.49,0.93,0.46,0,0.64,0.81,0,0.12,0.27,0,0.01,0,0,0.21,0,0,0,0.56,0.33,0,0,0
F1037,0.69,0.15,0.71,0.9,0.33,0.15,0,0.16,0,0.73,0.65,0.62,0.07,0.81,0.07,0,0,0.1,0.37,0,0,0.81,0,0.41,0.76,0.58,0.89,0,0.71,0.62,0.29,0.17,0,0.97,0.05,0.95,0,0,0,0,0.4,0.78,0.27,0,0.67,0,0,0.48,0.08,0.58,0.65,0.61,0.71,0.02,0.73,0.51,0,0,0.52,0.1
F1038,0.89,0,0.37,0,0,0.41,0.16,0.85,0,0.46,0.42,0.6,0.38,0,0.02,0.65,0,0,0.94,0,0.73,0.86,0.42,0,0.34,0.62,0.7,0.54,0.43,0.78,0.6,0.94,0,0.49,0,0.99,0.62,0,0,0.52,0.07,0.54,0.86,0,0,0,0.03,0.77,0.59,0.56,0.35,0.64,0,0.43,0.1,0.22,0.76,0.01,0.24,0.29
F1039,0.66,0.91,0.21,0.15,0.79,0,0.37,0,0.11,0.14,0,0.06,0,0,0.13,0.59,0.76,0,0.88,0.27,0.43,0.79,0,0.01,0.09,0.83,0,0.44,1,0,0.72,0.49,0.62,0,0.16,0.51,0.39,0.61,0,0,0,0.85,0.84,0.98,0.62,0,0.46,0,0.35,0,0,0.71,0.91,0.77,0,0,0.47,0,0.15,0
F1040,0.88,0.51,0.49,0.18,0.23,0.66,0,0.82,0.72,0,0.65,0.31,0.55,0.04,0,0.84,0.86,0,0.27,0.33,0,0.78,0.12,0.32,0.09,0.35,0.16,0.51,0.87,0.87,0.12,0.51,0.79,0.01,0.99,0,0.75,0.69,0.57,0.9,0.41,0.71,0.15,0.35,0,0.1,0.54,0.88,0.83,0.38,0.73,0.96,0.04,0.18,0,0,0,0.33,0.25,0.73
F1041,0,0,0,0.16,0,0.97,0,0.78,0.69,0.21,0.26,0,0,0.34,0.24,0.9,0,0.21,0,0,0,0.88,0.08,0.36,0.97,0,0.32,0.61,0.65,0,0,0.73,0,0.18,0.38,0,0,0.76,0.31,0,0.78,0.32,0,0,0.81,0,0.28,0,0.48,0.66,0,0,0.75,0,0,0.28,0.82,0,0.62,0.26
F1042,0.12,0,0.14,0,0,0,0,0,0.97,0.74,0.42,0.8,0.15,0.11,0.47,0.14,0.65,0.16,0.71,0.47,0.88,0,0.88,0.87,0.08,0.86,0,0,0,0.81,0,0.42,0.64,0.38,0,0.61,0.35,0.38,0,0.83,0.18,0.85,0,0.66,0.06,0.45,0.17,0.92,0.94,0,0.81,0.25,0,0,0,0,0.86,0,0.05,0.56
F1043,0,0.49,0.31,0.18,0,0.22,0,0.9,0.79,0.42,0.13,0.89,0.15,0.65,0.3,0,0,0,0,0.87,0.81,0.96,0,0,0.08,0.48,0.21,0,0.38,0,0.64,0.88,0,0.82,0.54,0.73,0,0,0.32,0.49,0,0,0.33,0,0.64,0.37,0.97,0.17,0,0.76,0,0.12,0,0,0,0.13,0.71,0,0.9,0
F1044,0.48,0.29,0,0.8,0,0.02,0.12,0,0.66,0.94,0,0.68,0.94,0,0.79,0,0,0,0,0.43,0.36,0.04,0.88,0,0.94,0.96,0.17,0.13,0.7,0.31,0,0,0,0.26,0.8,0,0,0.28,0,0.83,0.83,0,0.07,0.64,0.08,0.43,0.46,0,0.81,0,0,0,0.57,0.98,0.83,0,0.55,0.5,0.96,0.68
F1045,0.9,0.77,0.06,0.96,0,0.57,0.83,0,0,0.98,0,0.68,0.82,0.2,0,0.8,0.25,0.95,0.41,0.36,0.78,0.86,0.22,0.41,0.27,0.77,0,0.3,0,0.68,0,0.71,0.67,0.28,0.66,0.21,0.84,0.53,0,0,0.05,0.53,0.53,0,0,0,0.16,0.91,0,0.21,0.91,0.78,0,0.3,0,0.34,0.15,0.72,0.66,0
F1046,0.58,0,0.7,0.17,0.34,0,0.76,0.62,0,0.7,0.62,0.36,0.69,0.13,0.37,0.7,0,0.81,0,0,0,0.18,0.92,0,0.53,0.5,0.39,0.6,0.38,0.51,0,0.71,0.87,0.16,0.22,0.95,0.58,0.62,0,0,0,0.73,0.85,0,0.65,0.26,0,0.32,0.88,0,0.33,0.73,0.27,0.58,0,0.85,0.93,0.03,0.09,0
F1047,0,0.38,0.41,0.2,0.82,0,0.46,0,0,0,0.13,0,0,0.17,0,0.97,0,0.79,0.88,0.15,0,0.68,0.3,0.7,0,0,0,0.41,0.92,0.6,0.36,0,0.53,0.76,0.44,0.66,0,0.47,0.52,0,0.19,0.05,0,0.77,0.84,0.99,0.8,0.18,0,0.46,0.67,0.98,0.37,0.83,0,0.76,0.95,0.78,0,0
F1048,0.09,0.94,0,0.89,0.62,0.34,0,0,0,0.15,0,0,0,0.06,0,0.34,0,0.87,0,0,0.14,0,0.34,0.49,0.62,0.09,0.98,0,0,0.48,0.47,0.65,0.23,0,0.63,0.22,0,0,0.18,0.1,0.52,0,0.92,0.3,0,0.45,0.91,0.35,0.26,0,0.32,0.17,0.44,0.67,0,0,0,0.91,0.02,0
F1049,0.07,0.12,0.22,0.76,0,0.96,0,0.2,0.06,0.38,0,0,0.27,0.94,0.87,0.73,0.12,0.87,0.29,0,0.78,0,0.5,0,0.43,0.93,0.61,0.91,0.87,0.94,0.59,0.18,0.38,0.25,0.11,0.61,0.33,0.4,0.57,0.77,0.76,0.55,0.8,0.18,0.96,0.34,0.75,0,0.55,0,0,0.16,0.53,0.59,0,0.82,0,0.43,0,0.04
F1050,0,0.03,0,0.37,0,0,0,0.96,0.06,0.14,0.91,0,0.26,0,0.74,0,0.15,0,0,0.48,0.09,0.25,0.66,0.96,0.01,0,0,0.67,0.99,0.47,0.77,0.2,0.33,0.06,0,0.68,0.55,0,0,0.9,0,0.37,0.82,0,0.14,0,0.88,0.82,0.36,0.45,0.43,0,0.25,0.18,0,0.52,0.27,0.17,0.98,0
F1051,0,0.4,0,0,0.73,0,0.14,0.97,0.24,0,0.08,0,0.4,0.07,0,0,0,0.89,0.54,0.37,0,0.8,0.3,0,0.59,0,0.74,0.6,0.86,0,0.99,0,0.29,0.22,0,0,0.25,0,0.14,0,0.42,0.43,0.78,0.94,0,0,0.9,0.06,0.32,0.85,0.17,0.44,0.09,0.68,0,0,0,0.4,0.88,0.86
F1052,0,0.37,0.41,0.93,0,0,0.77,0.08,0.96,0.84,0.65,0.51,0.33,0,0,0,0,0,0.07,0,0.09,0,0.08,0,0,0.75,0.67,0,0.23,0,0,0.66,0,0.37,0,0,0.65,0,0.78,0.43,0.05,0,0.92,0.44,0,0,0.03,0.58,0.99,0.34,0.54,0.69,0.13,0.24,0.45,0.21,0,0,0.1,0.15
F1053,0.72,0,0,0.84,0,0,0,0.96,0,0,0.09,0,0.5,0,0.59,0.89,0,0,0.39,0.52,0.58,0.12,0.58,0.57,0.2,0,0,0.54,0.48,0.68,0.28,0.04,0.4,0,0.21,0.73,0,0,0,0.02,0.9,0.63,0,0.18,0.84,0.04,0.9,0.53,0.48,0.84,0,0.21,0.66,0.05,0,0.05,0.15,0,0.58,0
F1054,0.63,0.18,0,0,0.39,0.48,0,0.21,0.98,0.4,0.52,0.23,0.51,0,0.31,0.62,0,0.6,0,0.47,0.66,0.28,0.69,0.98,0.31,0.35,0.17,0.67,0.55,0.58,0,0.99,0.79,0,0.22,0,0,0.82,0.77,0.72,0.2,0,0.45,0,0.5,0.02,0,0.43,0,0.65,0,0,0.42,0.82,0.9,0.51,0.34,0,0,0
F1055,0.14,0.15,0.69,0,0,0.95,0,0,0.98,0.12,0.58,0.71,0.76,0.5,0.04,0.28,0.66,0.09,0.11,0.59,0.59,0,0,0.26,0.81,0,0,0,0.14,0.25,0,0.09,0.11,0,0.59,0.45,0.6,0,0.97,0.31,0.42,0.95,0.54,0.99,0.77,0.85,0,0,0,0.16,0,0,0.87,0,0.73,0.62,0.04,0.26,0.65,0.03
F1056,0,0,0,0,0.86,0.44,0.55,0.47,0.78,0,0,0.47,0.81,0.38,0,0,0,0.71,0,0.79,0,0.11,0,0,0.02,0.58,0,0,0.99,0.51,0.27,0,0,0.67,0.82,0.22,0.88,0,0.24,0.63,0.78,0.3,1,0,0.15,0.12,0.35,0,0,0.37,0,0,0,0.66,0.68,0,0.7,0.8,0.93,0.53
F1057,0.04,0.88,0.75,0.83,0.59,0.28,0.28,0.59,0.97,0.17,0.32,0.73,0.88,0,0,0.35,0.83,0.43,0,0.47,0.6,0.45,0.1,0,0.41,0.02,0.11,0.42,0.12,0,0.8,0.69,0,0,0.4,0.53,0.63,0.1,0.68,0.92,0.32,0.19,0.68,0.98,0.02,0,0.18,0.88,0.52,0.39,0.05,0,0,0,0.48,0.18,0,0,0.91,0.53
F1058,0,0.51,0,0.77,0,0,0,0.04,0,0.51,0.11,0.33,0.01,0.05,0.07,0,0.47,0.93,0.82,0.26,0.78,0,0.8,0.53,0.73,0,0.03,0,0,0.34,0.17,0,0,0.19,0.68,0.41,0.49,0,0,0.85,0,0.96,0.43,0.38,0,0.06,0,0.14,0.41,0.75,0,0.46,0.59,0.44,0,0,0,0.7,0.51,0
F1059,0.4,0.75,0,0.84,0,0.45,0,0,0.03,0.45,0.41,0,0.48,0.66,0.3,0.31,0,0.89,0,0,0.04,0,0.11,0,0,0.76,0.88,0.8,0.83,0.89,0.4,0.87,0.92,0.66,0,0,0.75,0.78,0.98,0.5,0.47,0.3,0.58,0,0,0,0.83,0.43,0.82,0.7,0.71,0.25,0,0,0.02,0,0.84,0.89,0,0.86
F1060,0.23,0,0,0.22,0,0.93,0,0.46,0.26,0,0.61,0.38,0,0.6,0.4,0.47,0.53,0.39,0.91,0.84,0,0,0.85,0.66,0.82,0.43,0,0.06,0.93,0,0,0,0.62,0.55,0,0.5,0.96,0,0.71,0,0.88,0,0.51,0.51,0.75,0,0,0.64,0.19,0.37,0.76,0,0.86,0.95,0.31,0.26,0,0.44,0,0.29
F1061,0.7,0,0.83,0.68,0,0,0,0,0,0,0,0.89,0.96,0.12,0.91,0.58,0.73,0.61,0.59,0.92,0.49,0.18,0,0.46,0,0.19,0.46,0.81,0.29,0,0.49,0,0.96,0,0.45,0.36,0.62,0.13,0.58,0.69,0.41,0.7,0,0.82,0,0,0,0,0,0.95,0.01,0.35,0.49,0,0.32,0.18,0,0,0.5,0.77
F1062,0.79,0.84,0.83,0.33,0.13,0,0.89,0.57,0.87,0.62,0.8,0.25,0.63,0,0.97,0,0,0.35,0.53,0.36,0.77,0,0.53,0,0,0,0,0.14,0.79,0,0.87,0.11,0.65,0.23,0,0,0.91,0.32,0,0,0,0.57,0.08,0.21,0.82,0.84,0.46,0.68,0.77,0.57,0,0,0.83,0.71,0.06,0,0.59,0,0,0.88
F1063,0.83,0,0,0,0.29,0.84,0,0.8,0,0,0,0.76,0.24,0.09,0,0.47,0.65,0,0,0,0.13,0.15,0.27,0,0.13,0,0.78,0,0.23,0.31,0.78,0.18,0,0.45,0.27,0.7,0,0.8,0.03,0.07,0.84,0.36,0.71,0.47,0.79,0,0.2,0.88,0,0,0.02,0.13,0,0.55,0.67,0,0.89,0.68,0,0.29
F1064,0,0.76,0.6,0,0.78,0.58,0.36,0,0.14,0.85,0,0.06,0.28,0,0.58,0.95,0.93,0.28,0.04,0,0.02,0.97,0.05,0.88,0.32,0.12,0.23,0.29,0,0.86,0,0.45,0,0,0,0.65,0,0,0.25,0.54,0,0.05,0.76,0.01,0.64,0.9,0.9,0.2,0.89,0.52,0,0.75,0,0.72,0,0.97,0.64,0.71,0.82,0.76
F1065,0,0.84,0.13,0.41,0.18,0.55,0,0.21,0,0,0.54,0.55,0.79,0,0,0.47,0,0,0,0.02,0.13,0,0,0.07,0,0.11,0,0.67,0.93,0,0,0.96,0.77,0,0.57,0,0,0,0.83,0,0.73,0,0,0,0.48,0.48,0.82,0,0.6,0.95,0.28,0.52,0,0,0.04,0,0.37,0.03,0.31,0.93
F1066,0.1,0.96,0.18,0.85,0.33,0.26,0,0.89,0.62,0.07,0,0.94,0.34,0.56,0,0.07,0.68,0.47,0.52,0.31,0.26,0.62,0.64,0.41,0.27,0.02,0.46,0.42,0,0.1,0,0.32,0,0,0.24,0,0.62,0.18,0,0.73,0.14,0.71,0.03,0.8,0.24,0.72,0,0,0.34,0.16,0,0,0.07,0.29,0.85,0.97,0.33,0.43,0.13,0
F1067,0.75,0.24,0,0.45,0.86,0,0,0.3,0.31,0,0.61,0,0,0,0,0,0,0,0.64,0.65,0.51,0,0.19,0,0,0.33,0,0.27,0.26,0,0,0.18,0.74,0.51,0,0.53,0,0.19,0.41,0,0.02,0,0.79,0.1,0.5,0.5,0,0.61,0.36,0,0.2,0,0,0.21,0.8,0,0.62,0.62,0,0.99
F1068,0.03,0.15,0.36,0,0,0,0.07,0.05,0.56,0,0.21,0.87,0.97,0,0.25,0,0.71,0.58,0.33,0,0.63,0.72,0,0.64,0.47,0.56,0,0.69,0.28,0.54,0.56,0,0.02,0.61,0.06,0.27,0.42,0.27,0.45,0.41,0.43,0.84,0,0.39,0,0.74,0.32,0.52,0.41,0,0.54,0,0.89,0,0,0,0.6,0.3,0.21,0.74
F1069,0.3,0,0.72,0.21,0.8,0.43,0,0,0,0,0.39,0.57,0.08,0.97,0.22,0.97,0,0.2,0.33,0.35,0.09,0.3,0.93,0.87,0.35,0,0.58,0,0,0,0.43,0.84,0,0,0.97,0,0.33,0.34,0,0.66,0.85,0.91,0,0.82,0.07,0.93,0.84,0.68,0,0.27,0,0.55,0.16,0,0.79,0.64,0.51,0.55,0,0.46
F1070,0.83,0.32,0,0.55,0.93,0,0.98,0.95,0,0.47,0,0.78,0.2,0,0,0,0,0.31,0.18,0.21,0.14,0,0,0.26,0.66,0,0,0.79,0.78,0.81,0,0.9,0.04,0,0,0,0.83,0,0.91,0.71,0,0.26,0,0,0.45,0,0,0.41,0.01,0,0.67,0.84,0.24,0.03,0.95,0.45,0.52,0,0.65,0
F1071,0.19,0,0.4,0,0,0,0,0.79,0.25,0.16,0,0.98,0.5,0.95,0.22,0.03,0.87,0,0.14,0,0.91,0.93,0.41,0.82,0,0,0,0.83,0.1,0,0.05,0.38,0.42,0,0.27,0,0,0,0,0.71,0.9,0.88,0.54,0.6,0.58,0.78,0.12,0.26,0,0.79,0.37,0,0.66,0,0.07,0,0,0,0.67,0.38
F1072,0.41,0.83,0.11,0,0.88,0.49,0.34,0.32,0.22,0.35,0,0.7,0.34,0.21,0.69,0.53,0.89,0.42,0.87,0.11,0,0,0,0.05,0,0.49,0,0.16,0.93,0.84,0,0,0,0,0,0.18,0.69,0,0.64,0.87,0,0.54,0.65,0.62,0.32,0,0,0.05,0,0,0.47,0,0.38,0.48,0,0.36,0,0,0.43,0.36
F1073,0.31,0,0.97,0,0.77,0.1,0.77,0.4,0.41,0.36,0.2,0.04,0.4,0.19,0.51,0.18,0.09,0.64,0,0.42,0.04,0.66,0.68,0.19,0.62,0.46,0,0.57,0,0.75,0.95,0,0.91,0.48,0.25,0.6,0.97,0,0.49,0,0.06,0.76,0.96,0,0,0,0.66,0,0,0,0.16,0.07,0.26,0.54,0.99,0,0,0.81,0.72,0.5
F1074,0.99,0.29,0,0,0.55,0,0.43,0.87,0,0.97,0.97,0.34,0.23,0.26,0.13,0.1,0,0.89,0,0.68,0.73,0.34,0,0.89,0,0,0,0.93,0,0.11,0.58,0.73,0.67,0,0.39,0.34,0,0.65,0,1,0.44,0,0,0.35,0.53,0.27,0,0.48,0.24,0.77,0.39,0,0.37,0.48,0.04,0.19,0.89,0.76,0.68,0
F1075,0.45,0,0.9,0.13,0.9,0,0.34,0.02,0.52,0,0.4,0.18,0.13,0,0.97,0,0.52,0,0,0.15,0.49,0.6,0.65,0.21,0,0.9,0.36,0.81,0,0.1,0.47,0.87,0.01,0.42,0.38,0,0.34,0.64,0.58,0.08,0.35,0.22,0.65,0,0,0.5,0,0,0.78,0.17,0.68,0.51,0.47,0,0.32,0.54,0.8,0,0.38,0
F1076,0,0,0.37,0,0,0.81,0.53,0,0.81,0.32,0.15,0.31,0,0.24,0.87,0.68,0,0.27,0,0.46,0.07,0.64,0.42,0.38,0.17,0.65,0.29,0,0,0,0.39,0.19,0,0.5,0.72,0,0.64,0.09,0.92,0.52,0.05,0.03,0,0.73,0,0.26,0,0,0,0.73,0,0.48,0,0.5,0.83,0.94,0,0.38,0,0.28
F1077,0.51,0,0.33,0,0.24,0.43,0.15,0.97,0.98,0,0.65,0.27,0,0.61,0.42,0,0.32,0.66,0,0.2,0.64,0.53,0.34,0,0.42,0.23,0.71,0.44,0,0.69,0.06,0.88,0.06,0.4,0.03,0.07,0.98,0.28,0,0.58,0,0,0,0.55,0,0.44,0,0.42,0,0,0.96,0.27,0,0.45,0,0,0.38,0,0,0
F1078,0,0,0,0.22,0.63,0,0.13,0.73,0.18,0,0.14,0.09,0,0.37,0.63,0,0.35,0.26,0.37,0,0,0.59,0,0,0.83,0,0.49,0.1,0.85,0.74,0.47,0.29,0.72,0.62,0,0.26,0.97,0,0.23,0,0.64,0.73,0,0.57,0,0,0.9,0.53,0.72,0,0.78,0.85,0,0.53,0.81,0,0,0.2,0.82,0.05
F1079,0,0.1,0.3,0,0,0.62,0.24,0,0.35,0.43,0.43,0,0.38,0.72,0,0,0.07,0,0,0.81,0.73,0.9,0.63,0.92,0,0.05,0.17,0.19,0,0.57,0,0,0.15,0.68,0,0.36,0.34,0.82,0.1,0,0.56,0.97,0.71,0.01,0.72,0.11,0.95,0.56,0,0.79,0.75,0.9,0,0,0.94,0,0.19,0.31,0.65,0
F1080,0.05,0.79,0,0.85,0,0,0.45,0.41,0.44,0.2,0.13,0.96,0.12,0.35,1,0,0,0.79,0.83,0,0.86,0,0.64,0.13,0.79,0.08,0.89,0.9,0,0,0.02,0.76,0.13,0.29,0.17,0.19,0,0.54,0.98,0,0,0.3,0.89,0,0,0.69,0.31,0,0.16,0,0.61,0.12,0.59,0.78,0.62,0.16,0,0.26,0.37,0.18
F1081,0,0,0.52,0,0.42,0,0,0,0.21,0.25,0.32,0.76,0.05,0.66,0.19,0.36,0.28,0.31,0.86,0.85,0.28,0.68,0,0.53,0.51,0.2,0.04,0,0.41,0.56,0.14,0,0.87,0.56,0.07,0.6,0.52,0.66,0.46,0,0.44,0.76,0,0.41,0,0,0.45,0,0.84,0.29,0.83,0.38,0.28,0.04,0.98,0.24,0.95,0.07,0,0
F1082,0,0.31,0.04,0.18,0.57,0.27,0,0,0,0,0,0.95,0.99,0.95,0.29,0,0.08,0.85,0,0.77,0.8,0.7,0,0.82,0.14,0,0,0,0.93,0,0.56,0.73,0,0,0,0.32,0.93,0.92,0.05,0.08,0.96,0.06,0,0,0.69,0.53,0,0.43,0.26,0,0,0,0,0,0.78,0.4,0,0.68,0.02,0.11
F1083,0,0.57,0.65,0.46,0.44,0.07,0.88,0.29,0.04,0.91,0,0.96,0.58,0.16,0,0,0.76,0.08,0,0.62,0.51,0,0.8,0.99,0.12,0.42,0.06,0,0.63,0.29,0,0,0.14,0.37,0.72,0,0.58,0.03,0.7,0,0.55,0.28,0.79,0.49,0.46,0.48,0.24,0.38,0.11,0,0.34,0,0.21,0.4,0.33,0.65,0.99,0.84,0.39,0.38
F1084,0,0,0.1,0,0.85,0.87,0.78,0,0.18,0,0.3,0.2,0,0.07,0.41,0,0.77,0.27,0,0.31,0.92,0.68,0,0,0.29,0.51,0,0.05,0,0.25,0,0,0.71,0.6,0.8,0.66,0.97,0.85,0.6,0,0.56,0.61,0.57,0.92,0,0,0.57,0,0.49,0,0.27,0,0,0.08,0.39,0,0.12,0.14,0,0
F1085,0.61,0,0.94,0,0.66,0.26,0.14,0,0,0.28,0,0.27,0.29,0.32,0,0.42,0.72,0.39,0.97,0.14,0,0.36,0.51,0,0.02,0.38,0.49,0.63,0,0,0.98,0,0.09,0,0.46,0.48,0.7,0,0.54,0.93,0.79,0,0,0.09,0.51,0.69,0,0,0.67,0,0,0.48,0.55,0.73,0,0.89,0.55,0.88,0.98,0.98
F1086,1,0,0,0.39,0.27,0.28,0.51,0,0.13,0.53,0.79,0.61,0.43,0,0.79,0.62,0.83,0,0.58,0.03,0,0.33,0.23,0.69,0.53,0.31,0.2,0,0.63,0.43,0,0.57,0.19,0.63,0.04,0.38,0.32,0.36,0,0,0.51,0.76,0.6,0.81,0.35,0.01,0,0.61,0.85,0.83,0.17,0.27,0.3,0,0,0.68,0.69,0.07,0,0
F1087,0.59,0.81,0,0.07,0.1,0.21,0.12,0.26,0,0.62,0.25,0.54,0.3,0.57,0.08,0.06,0.02,0,0.95,0.59,0,0,0.85,0.74,0,0.63,0.91,0.09,0,0.03,0.24,0,0.56,0,0.45,0,0.21,0.98,0.71,0.15,0.99,0.45,0.54,0.71,0.51,0,0,0.67,0.54,0.24,0.97,0.67,0.95,0.47,0,0.31,0,0,0,0.02
F1088,0.11,0.11,0,0,0.83,0,0.12,0.88,0.91,0,0.41,0.2,0.74,0,0.65,0.58,0,0.54,0,0.28,0.45,0.76,0,0,0.09,0,0,0.03,0.85,0.17,0.74,0.62,0,0,0,0,0,0.08,0.25,0,0.76,0.48,0.75,0,0.06,0,0.7,0.62,0,0.65,0,0.16,0,0,0,0.18,0,0.59,0,0.96
F1089,0.39,0,0.83,0,0,0.73,0.02,0.55,0.1,0.15,0.23,0.32,0.37,0.71,0.57,0.64,0,0,0,0.71,0.28,0.69,0.91,0.68,0.32,0.38,0.38,0,0.23,0.73,0.83,0,0.96,0.48,0.86,0,0.86,0,0.93,0.21,0.98,0.6,0,0.56,0.39,0,0.81,0,0.3,0,0.41,0.68,0.86,0.75,0.64,0.57,0.97,0.98,0,0.63
F1090,0,0.27,0,0.73,0.81,0.25,0.34,0.46,0.44,0,0.51,0.07,0.83,0,0.23,0,0.9,0.21,0.96,0.79,0,0,0.76,0,0.12,0,0.11,0,0,0.39,0.84,0.07,0.62,0.57,0.24,0,0.85,0,0.4,0.1,0.39,0,0.66,0.66,0.99,0,0,0.69,0,0.43,0.84,0.45,0.61,0.76,0.29,0.02,0.71,0.91,0,0.52
F1091,0,0.79,0,0.47,0.82,0.66,0,0.98,0.41,0,0.37,0.75,0.25,0.78,0.31,0.08,0,0,0.68,0.27,0.61,0.2,0.64,0,0.25,0.49,0,0.62,0,0.68,0,0.29,0.67,0.44,0.99,0.2,0,0.34,0.43,0.75,0.42,0,0.5,0,0,0,0.43,0.46,0.93,0.53,0,0,0,0.14,0.55,0,0.59,0.76,0,0.88
F1092,0,0.35,0.79,0.58,0.77,0,0.14,0.34,0.47,0.42,0.57,0.5,0,0.55,0.73,0.66,0,0.16,0,0,0,0.82,0,0.56,0.62,0,0.43,0,0.12,0.72,0,0.64,0,0.46,0.62,0.66,0.14,0.59,0,0,0,0.13,0.47,0.47,0.11,0,0.65,0.18,0.89,0.26,0,0.17,0,0,0.79,0.14,0.21,0.08,0,0
F1093,0.08,0.4,0.49,0.81,0.04,0.15,0.93,0.14,0.3,0.54,0,0,0.13,0.21,0,0.26,0,0,0,0.36,0.94,0,0.46,0,0.16,0,0.61,0.77,0.73,0.76,0.52,0,0,0.03,0,0.03,0,0.38,0.44,0.33,0,0.6,0,0.58,0.56,0.13,0,0.78,0,0.95,0.21,0,0.37,0.96,0.63,0,0,0.51,0.46,0.95
F1094,0.38,0.84,0,0,0,0,0,0.39,0.96,0.64,0.37,0.25,0,0,0,0,0,0.84,0,0.99,0.07,0,0.85,0.15,0,0.58,0.42,0.67,0,0,0.58,0,0.4,0.43,1,0.79,0.36,0.39,0,0,0.68,0,0.07,0,0,0.95,0.51,0,0.25,0,0,0,0,0.57,0.26,0,0,0.39,0,0.73
