"","scenario_name","prey_item","stomachs_with_prey","total_stomachs","frequency_occurrence","total_volume_item","total_volume_all","volume_percentage","fo_times_v","iai"
"3354","sampling_area=Area_07__season=Winter__sex=M","prey_34",11,18,61.1111111111111,4.07,345.67,1.17742355425695,71.9536616490359,1.09795785234833
"3355","sampling_area=Area_07__season=Winter__sex=M","prey_56",10,18,55.5555555555556,4.46,345.67,1.29024792432088,71.6804402400491,1.09378870258512
"3356","sampling_area=Area_07__season=Winter__sex=M","prey_13",10,18,55.5555555555556,4.32,345.67,1.2497468684005,69.4303815778054,1.05945452806451
"3357","sampling_area=Area_07__season=Winter__sex=M","prey_36",9,18,50,4.66,345.67,1.34810657563572,67.4053287817861,1.02855377099596
"3358","sampling_area=Area_07__season=Winter__sex=M","prey_50",10,18,55.5555555555556,3.5,345.67,1.01252639800966,56.2514665560924,0.858354363015227
"3359","sampling_area=Area_07__season=Winter__sex=M","prey_43",9,18,50,2.39,345.67,0.691410883212312,34.5705441606156,0.527520067098787
"3360","sampling_area=Area_07__season=Winter__sex=M","prey_7",6,18,33.3333333333333,3.32,345.67,0.960453611826308,32.0151203942103,0.488526254607524
"3361","sampling_area=Area_08__season=Autumn__sex=F","prey_8",13,15,86.6666666666667,8.02,294.18,2.72622204092732,236.272576880368,3.43804203736802
"3362","sampling_area=Area_08__season=Autumn__sex=F","prey_7",14,15,93.3333333333333,7.25,294.18,2.46447753076348,230.017902871258,3.34702922302756
"3363","sampling_area=Area_08__season=Autumn__sex=F","prey_32",13,15,86.6666666666667,7.42,294.18,2.52226527976069,218.596324245927,3.18083190988412
"3364","sampling_area=Area_08__season=Autumn__sex=F","prey_16",13,15,86.6666666666667,6.89,294.18,2.3421034740635,202.982301085503,2.95362963060669
"3365","sampling_area=Area_08__season=Autumn__sex=F","prey_1",14,15,93.3333333333333,6,294.18,2.03956761166633,190.359643755524,2.76995521905729
"3366","sampling_area=Area_08__season=Autumn__sex=F","prey_42",12,15,80,6.93,294.18,2.35570059147461,188.456047317969,2.74225566686672
"3367","sampling_area=Area_08__season=Autumn__sex=F","prey_44",12,15,80,6.93,294.18,2.35570059147461,188.456047317969,2.74225566686672
"3368","sampling_area=Area_08__season=Autumn__sex=F","prey_15",13,15,86.6666666666667,6.31,294.18,2.14494527160242,185.89525687221,2.70499317403893
"3369","sampling_area=Area_08__season=Autumn__sex=F","prey_55",12,15,80,6.7,294.18,2.27751716636073,182.201373308859,2.65124285252627
"3370","sampling_area=Area_08__season=Autumn__sex=F","prey_59",12,15,80,6.52,294.18,2.21633013801074,177.306411040859,2.58001543260765
"3371","sampling_area=Area_08__season=Autumn__sex=F","prey_19",11,15,73.3333333333333,6.81,294.18,2.31490923924128,169.760010877694,2.47020649356645
"3372","sampling_area=Area_08__season=Autumn__sex=F","prey_40",11,15,73.3333333333333,6.18,294.18,2.10075464001632,154.055340267863,2.24168518799422
"3373","sampling_area=Area_08__season=Autumn__sex=F","prey_29",12,15,80,5.41,294.18,1.83901012985247,147.120810388198,2.14077967644285
"3374","sampling_area=Area_08__season=Autumn__sex=F","prey_54",10,15,66.6666666666667,6.32,294.18,2.1483445509552,143.22297006368,2.08406154576691
"3375","sampling_area=Area_08__season=Autumn__sex=F","prey_6",11,15,73.3333333333333,5.63,294.18,1.91379427561357,140.344913544995,2.04218246090736
"3376","sampling_area=Area_08__season=Autumn__sex=F","prey_3",10,15,66.6666666666667,6.15,294.18,2.09055680195799,139.370453463866,2.02800292823837
"3377","sampling_area=Area_08__season=Autumn__sex=F","prey_46",10,15,66.6666666666667,6.15,294.18,2.09055680195799,139.370453463866,2.02800292823837
"3378","sampling_area=Area_08__season=Autumn__sex=F","prey_17",10,15,66.6666666666667,6.01,294.18,2.0429668910191,136.197792734607,1.98183700792075
"3379","sampling_area=Area_08__season=Autumn__sex=F","prey_26",11,15,73.3333333333333,5.45,294.18,1.85260724726358,135.857864799329,1.97689065931529
"3380","sampling_area=Area_08__season=Autumn__sex=F","prey_5",11,15,73.3333333333333,5.21,294.18,1.77102454279693,129.875133138441,1.88983492385921
"3381","sampling_area=Area_08__season=Autumn__sex=F","prey_52",11,15,73.3333333333333,5.13,294.18,1.74383030797471,127.880889251479,1.86081634537385
"3382","sampling_area=Area_08__season=Autumn__sex=F","prey_47",10,15,66.6666666666667,5.44,294.18,1.8492079679108,123.280531194054,1.79387576091329
"3383","sampling_area=Area_08__season=Autumn__sex=F","prey_49",12,15,80,4.34,294.18,1.47528723910531,118.022979128425,1.71737223581552
"3384","sampling_area=Area_08__season=Autumn__sex=F","prey_56",11,15,73.3333333333333,4.62,294.18,1.57046706098307,115.167584472092,1.67582290752966
"3385","sampling_area=Area_08__season=Autumn__sex=F","prey_22",9,15,60,5.63,294.18,1.91379427561357,114.827656536814,1.6708765589242
"3386","sampling_area=Area_08__season=Autumn__sex=F","prey_51",10,15,66.6666666666667,4.96,294.18,1.6860425589775,112.402837265166,1.63559260553859
"3387","sampling_area=Area_08__season=Autumn__sex=F","prey_33",9,15,60,5.44,294.18,1.8492079679108,110.952478074648,1.61448818482196
"3388","sampling_area=Area_08__season=Autumn__sex=F","prey_43",10,15,66.6666666666667,4.83,294.18,1.64185192739139,109.456795159426,1.59272425095794
"3389","sampling_area=Area_08__season=Autumn__sex=F","prey_57",9,15,60,5.36,294.18,1.82201373308859,109.320823985315,1.59074571151576
"3390","sampling_area=Area_08__season=Autumn__sex=F","prey_36",9,15,60,5.29,294.18,1.79821877761914,107.893126657149,1.56997104737283
"3391","sampling_area=Area_08__season=Autumn__sex=F","prey_37",10,15,66.6666666666667,4.7,294.18,1.59766129580529,106.510753053686,1.54985589637729
"3392","sampling_area=Area_08__season=Autumn__sex=F","prey_2",10,15,66.6666666666667,4.42,294.18,1.50248147392753,100.165431595168,1.45752405574205
"3393","sampling_area=Area_08__season=Autumn__sex=F","prey_20",10,15,66.6666666666667,4.37,294.18,1.48548507716364,99.0323384775761,1.44103622705719
"3394","sampling_area=Area_08__season=Autumn__sex=F","prey_53",10,15,66.6666666666667,4.36,294.18,1.48208579781086,98.8057198540576,1.43773866132021
"3395","sampling_area=Area_08__season=Autumn__sex=F","prey_27",10,15,66.6666666666667,4.18,294.18,1.42089876946087,94.7265846307249,1.3783824780547
"3396","sampling_area=Area_08__season=Autumn__sex=F","prey_48",9,15,60,4.62,294.18,1.57046706098307,94.2280236589843,1.37112783343336
"3397","sampling_area=Area_08__season=Autumn__sex=F","prey_38",9,15,60,4.51,294.18,1.53307498810252,91.9844992861513,1.33848193263733
"3398","sampling_area=Area_08__season=Autumn__sex=F","prey_23",10,15,66.6666666666667,4,294.18,1.35971174111088,90.6474494073923,1.31902629478919
"3399","sampling_area=Area_08__season=Autumn__sex=F","prey_31",9,15,60,4.44,294.18,1.50928003263308,90.5568019579849,1.3177072684944
"3400","sampling_area=Area_08__season=Autumn__sex=F","prey_25",9,15,60,4.4,294.18,1.49568291522197,89.7409749133184,1.30583603184129
"3401","sampling_area=Area_08__season=Autumn__sex=F","prey_39",11,15,73.3333333333333,3.55,294.18,1.20674417023591,88.4945724839667,1.28769942028794
"3402","sampling_area=Area_08__season=Autumn__sex=F","prey_18",11,15,73.3333333333333,3.46,294.18,1.17615065606092,86.2510481111338,1.25505351949191
"3403","sampling_area=Area_08__season=Autumn__sex=F","prey_11",8,15,53.3333333333333,4.52,294.18,1.5364742674553,81.9452942642827,1.19239977048942
"3404","sampling_area=Area_08__season=Autumn__sex=F","prey_10",8,15,53.3333333333333,4.22,294.18,1.43449588687198,76.5064472998391,1.11325819280207
"3405","sampling_area=Area_08__season=Autumn__sex=F","prey_58",9,15,60,3.68,294.18,1.25093480182201,75.0560881093208,1.09215377208545
"3406","sampling_area=Area_08__season=Autumn__sex=F","prey_41",10,15,66.6666666666667,3.31,294.18,1.12516146576926,75.0107643846171,1.09149425893805
"3407","sampling_area=Area_08__season=Autumn__sex=F","prey_13",8,15,53.3333333333333,4.07,294.18,1.38350669658033,73.7870238176173,1.0736874039584
"3408","sampling_area=Area_08__season=Autumn__sex=F","prey_34",9,15,60,3.55,294.18,1.20674417023591,72.4046502141546,1.05357225296286
"3409","sampling_area=Area_08__season=Autumn__sex=F","prey_60",8,15,53.3333333333333,3.85,294.18,1.30872255081923,69.7985360436921,1.01565024698767
"3410","sampling_area=Area_08__season=Autumn__sex=F","prey_30",8,15,53.3333333333333,3.84,294.18,1.30532327146645,69.6172411448773,1.0130121943981
"3411","sampling_area=Area_08__season=Autumn__sex=F","prey_4",9,15,60,3.36,294.18,1.14215786253314,68.5294717519886,0.997183878860625
"3412","sampling_area=Area_08__season=Autumn__sex=F","prey_35",8,15,53.3333333333333,3.74,294.18,1.27133047793868,67.8042921567294,0.986631668502312
"3413","sampling_area=Area_08__season=Autumn__sex=F","prey_50",8,15,53.3333333333333,3.69,294.18,1.25433408117479,66.8978176626555,0.97344140555442
"3414","sampling_area=Area_08__season=Autumn__sex=F","prey_9",9,15,60,3.21,294.18,1.09116867224148,65.4701203344891,0.95266674141149
"3415","sampling_area=Area_08__season=Autumn__sex=F","prey_14",7,15,46.6666666666667,3.83,294.18,1.30192399211367,60.7564529653047,0.884077374082452
"3416","sampling_area=Area_08__season=Autumn__sex=F","prey_21",8,15,53.3333333333333,3.17,294.18,1.07757155483038,57.4704829242867,0.836262670896345
"3417","sampling_area=Area_08__season=Autumn__sex=F","prey_45",7,15,46.6666666666667,3.58,294.18,1.21694200829424,56.7906270537313,0.826369973685425
"3418","sampling_area=Area_08__season=Autumn__sex=F","prey_24",8,15,53.3333333333333,2.92,294.18,0.992589571010946,52.9381104539171,0.770311356156885
"3419","sampling_area=Area_08__season=Autumn__sex=F","prey_12",6,15,40,3.84,294.18,1.30532327146645,52.212930858658,0.759759145798572
"3420","sampling_area=Area_08__season=Autumn__sex=F","prey_28",4,15,26.6666666666667,1.46,294.18,0.496294785505473,13.2345276134793,0.192577839039221
"3421","sampling_area=Area_08__season=Autumn__sex=M","prey_16",19,19,100,10.01,382.85,2.61460101867572,261.460101867572,3.80866747703565
"3422","sampling_area=Area_08__season=Autumn__sex=M","prey_50",16,19,84.2105263157895,9.62,382.85,2.51273344651952,211.598606022697,3.08233922953535
"3423","sampling_area=Area_08__season=Autumn__sex=M","prey_9",14,19,73.6842105263158,10.1,382.85,2.63810891994254,194.386973048397,2.83161880883769
"3424","sampling_area=Area_08__season=Autumn__sex=M","prey_46",15,19,78.9473684210526,8.96,382.85,2.34034217056288,184.763855570754,2.69143965988533
"3425","sampling_area=Area_08__season=Autumn__sex=M","prey_38",15,19,78.9473684210526,8.9,382.85,2.32467023638501,183.526597609343,2.6734166264486
"3426","sampling_area=Area_08__season=Autumn__sex=M","prey_39",14,19,73.6842105263158,8.67,382.85,2.26459448870315,166.864857062337,2.43070644283394
"3427","sampling_area=Area_08__season=Autumn__sex=M","prey_57",15,19,78.9473684210526,7.95,382.85,2.07653127856863,163.936679886997,2.38805193036701
"3428","sampling_area=Area_08__season=Autumn__sex=M","prey_47",16,19,84.2105263157895,7.45,382.85,1.94593182708633,163.867943333585,2.38705065073163
"3429","sampling_area=Area_08__season=Autumn__sex=M","prey_3",13,19,68.4210526315789,8.04,382.85,2.10003917983544,143.686891251899,2.09307494978583
"3430","sampling_area=Area_08__season=Autumn__sex=M","prey_15",15,19,78.9473684210526,6.89,382.85,1.79966044142615,142.078455902064,2.06964500631807
"3431","sampling_area=Area_08__season=Autumn__sex=M","prey_44",16,19,84.2105263157895,6.39,382.85,1.66906098994384,140.552504416324,2.04741659841277
"3432","sampling_area=Area_08__season=Autumn__sex=M","prey_27",14,19,73.6842105263158,7.26,382.85,1.89630403552305,139.727665775383,2.03540124278828
"3433","sampling_area=Area_08__season=Autumn__sex=M","prey_19",13,19,68.4210526315789,7.78,382.85,2.03212746506465,139.040300241265,2.02538844643454
"3434","sampling_area=Area_08__season=Autumn__sex=M","prey_56",14,19,73.6842105263158,7.15,382.85,1.86757215619694,137.610579930301,2.00456183001876
"3435","sampling_area=Area_08__season=Autumn__sex=M","prey_23",13,19,68.4210526315789,7.55,382.85,1.97205171738279,134.929854347243,1.96551192423918
"3436","sampling_area=Area_08__season=Autumn__sex=M","prey_55",13,19,68.4210526315789,7.51,382.85,1.9616037612642,134.214994191761,1.95509861603129
"3437","sampling_area=Area_08__season=Autumn__sex=M","prey_12",15,19,78.9473684210526,6.48,382.85,1.69256889121066,133.62385983242,1.94648761116707
"3438","sampling_area=Area_08__season=Autumn__sex=M","prey_20",14,19,73.6842105263158,6.89,382.85,1.79966044142615,132.606558841926,1.93166867256354
"3439","sampling_area=Area_08__season=Autumn__sex=M","prey_7",15,19,78.9473684210526,6.42,382.85,1.67689695703278,132.386601871009,1.92846457773034
"3440","sampling_area=Area_08__season=Autumn__sex=M","prey_40",13,19,68.4210526315789,7.27,382.85,1.8989160245527,129.925833258869,1.89261876678395
"3441","sampling_area=Area_08__season=Autumn__sex=M","prey_53",13,19,68.4210526315789,7.07,382.85,1.84667624395978,126.351532481458,1.8405522257445
"3442","sampling_area=Area_08__season=Autumn__sex=M","prey_11",15,19,78.9473684210526,6.12,382.85,1.5985372861434,126.200312063952,1.83834941054668
"3443","sampling_area=Area_08__season=Autumn__sex=M","prey_21",13,19,68.4210526315789,7.03,382.85,1.83622828784119,125.636672325976,1.83013891753661
"3444","sampling_area=Area_08__season=Autumn__sex=M","prey_32",14,19,73.6842105263158,6.49,382.85,1.6951808802403,124.908064859812,1.81952535340165
"3445","sampling_area=Area_08__season=Autumn__sex=M","prey_41",14,19,73.6842105263158,6.47,382.85,1.68995690218101,124.523140160706,1.81391818744355
"3446","sampling_area=Area_08__season=Autumn__sex=M","prey_42",13,19,68.4210526315789,6.92,382.85,1.80749640851508,123.6708068984,1.80150231996491
"3447","sampling_area=Area_08__season=Autumn__sex=M","prey_60",13,19,68.4210526315789,6.83,382.85,1.78398850724827,122.062371548566,1.77807237649716
"3448","sampling_area=Area_08__season=Autumn__sex=M","prey_2",14,19,73.6842105263158,6.33,382.85,1.65338905576597,121.828667266966,1.77466802573689
"3449","sampling_area=Area_08__season=Autumn__sex=M","prey_1",12,19,63.1578947368421,6.92,382.85,1.80749640851508,114.157667906216,1.66292521842915
"3450","sampling_area=Area_08__season=Autumn__sex=M","prey_35",12,19,63.1578947368421,6.89,382.85,1.79966044142615,113.662764721651,1.65571600505446
"3451","sampling_area=Area_08__season=Autumn__sex=M","prey_37",12,19,63.1578947368421,6.78,382.85,1.77092856210004,111.848119711581,1.62928222268059
"3452","sampling_area=Area_08__season=Autumn__sex=M","prey_34",13,19,68.4210526315789,6.22,382.85,1.62465717643986,111.160754177464,1.61926942632685
"3453","sampling_area=Area_08__season=Autumn__sex=M","prey_54",12,19,63.1578947368421,6.73,382.85,1.75786861695181,111.023281070641,1.6172668670561
"3454","sampling_area=Area_08__season=Autumn__sex=M","prey_52",12,19,63.1578947368421,6.69,382.85,1.74742066083322,110.363410157888,1.60765458255651
"3455","sampling_area=Area_08__season=Autumn__sex=M","prey_43",13,19,68.4210526315789,6.15,382.85,1.60637325323234,109.90974890537,1.60104613696304
"3456","sampling_area=Area_08__season=Autumn__sex=M","prey_13",14,19,73.6842105263158,5.53,382.85,1.44442993339428,106.431679302736,1.55038138741311
"3457","sampling_area=Area_08__season=Autumn__sex=M","prey_17",13,19,68.4210526315789,5.84,382.85,1.52540159331331,104.369582700384,1.52034299835189
"3458","sampling_area=Area_08__season=Autumn__sex=M","prey_33",11,19,57.8947368421053,6.52,382.85,1.70301684732924,98.5957122137982,1.43623550898048
"3459","sampling_area=Area_08__season=Autumn__sex=M","prey_59",11,19,57.8947368421053,6.45,382.85,1.68473292412172,97.5371692912574,1.42081580259572
"3460","sampling_area=Area_08__season=Autumn__sex=M","prey_28",14,19,73.6842105263158,5.05,382.85,1.31905445997127,97.1934865241987,1.41580940441885
"3461","sampling_area=Area_08__season=Autumn__sex=M","prey_26",13,19,68.4210526315789,5.16,382.85,1.34778633929737,92.2169600571888,1.34331675881777
"3462","sampling_area=Area_08__season=Autumn__sex=M","prey_14",13,19,68.4210526315789,5.15,382.85,1.34517435026773,92.0382450183183,1.3407134317658
"3463","sampling_area=Area_08__season=Autumn__sex=M","prey_31",11,19,57.8947368421053,6.02,382.85,1.57241739584694,91.0346913385069,1.32609474908934
"3464","sampling_area=Area_08__season=Autumn__sex=M","prey_24",11,19,57.8947368421053,5.93,382.85,1.54890949458012,89.6737075809545,1.30626941230893
"3465","sampling_area=Area_08__season=Autumn__sex=M","prey_58",11,19,57.8947368421053,5.86,382.85,1.5306255713726,88.6151646584137,1.29084970592417
"3466","sampling_area=Area_08__season=Autumn__sex=M","prey_4",11,19,57.8947368421053,5.8,382.85,1.51495363719472,87.7078421533787,1.27763281473723
"3467","sampling_area=Area_08__season=Autumn__sex=M","prey_5",11,19,57.8947368421053,5.75,382.85,1.50189369204649,86.9517400658496,1.26661873874812
"3468","sampling_area=Area_08__season=Autumn__sex=M","prey_10",12,19,63.1578947368421,5.09,382.85,1.32950241608985,83.9685736477801,1.22316320257289
"3469","sampling_area=Area_08__season=Autumn__sex=M","prey_49",12,19,63.1578947368421,4.92,382.85,1.28509860258587,81.1641222685812,1.18231099344963
"3470","sampling_area=Area_08__season=Autumn__sex=M","prey_25",11,19,57.8947368421053,5.13,382.85,1.33995037220844,77.5760741804884,1.13004419648311
"3471","sampling_area=Area_08__season=Autumn__sex=M","prey_30",10,19,52.6315789473684,5.36,382.85,1.4000261198903,73.685585257384,1.07337176912094
"3472","sampling_area=Area_08__season=Autumn__sex=M","prey_29",10,19,52.6315789473684,5.34,382.85,1.394802141831,73.410639043737,1.06936665057944
"3473","sampling_area=Area_08__season=Autumn__sex=M","prey_8",11,19,57.8947368421053,4.37,382.85,1.14143920595533,66.0833224500457,0.962630241448571
